Family Friends Colleagues Recreation Travel Public_chores
11	15.6666666666667	-12.3333333333333	13	12	17.3333333333333
89.6666666666667	8.66666666666667	25.3333333333333	6	-4.66666666666667	14
0	16	13.6666666666667	6	7.33333333333333	5
-4	17.3333333333333	-1.66666666666667	7	13	-6.66666666666667
-0.333333333333333	7	-0.666666666666667	12.3333333333333	8.66666666666667	11
37	2	6.33333333333333	9.33333333333333	2.66666666666667	4.66666666666667
0	2.66666666666667	8.66666666666667	9.66666666666667	3.66666666666667	0.333333333333333
35	42.6666666666667	31.6666666666667	2.33333333333333	9.33333333333333	6.66666666666667
23	18.6666666666667	21.6666666666667	18.3333333333333	38	2.33333333333333
-4.33333333333333	-13	31	37	26	14
64	5	29.3333333333333	6.33333333333333	35.3333333333333	21.3333333333333
-0.333333333333333	-1.66666666666667	-1	0.333333333333333	5.33333333333333	-2
-3	-9.33333333333333	-4	-6.33333333333333	-1.66666666666667	-5.66666666666667
37	15	-1.66666666666667	18.3333333333333	27	20.3333333333333
-5.66666666666667	23.6666666666667	4	9	11	10.6666666666667
59.3333333333333	46.3333333333333	-7.33333333333333	36	20.3333333333333	12
28	6.66666666666667	1	-1.66666666666667	-1.66666666666667	4
23.3333333333333	-2	18	4	20.3333333333333	6.66666666666667
-30.6666666666667	15.6666666666667	19.3333333333333	-17.6666666666667	0	-19.3333333333333
56.6666666666667	15	23.3333333333333	26.6666666666667	7.66666666666667	21.3333333333333
-7.66666666666667	34	-0.333333333333333	17	14	9.66666666666667
-0.333333333333333	57	38.3333333333333	49.6666666666667	50.6666666666667	25.3333333333333
6	14	17	3.66666666666667	11.6666666666667	17.6666666666667
-7	-6.66666666666667	-1.66666666666667	1	-5.33333333333333	8
-1.33333333333333	-3.66666666666667	-0.333333333333333	-0.333333333333333	0.666666666666667	0
55	16.6666666666667	50	13.3333333333333	35	3.33333333333333
0.333333333333333	43.3333333333333	3.33333333333333	10	5.66666666666667	5.66666666666667
4	36.6666666666667	50.3333333333333	23.3333333333333	27.3333333333333	30
13	1.66666666666667	18	0	5.66666666666667	0
-23.3333333333333	-2	-30	0	0	-2.66666666666667
-17.6666666666667	2.33333333333333	17	-2	17.3333333333333	-2.33333333333333
18.6666666666667	8.33333333333333	48.3333333333333	31.3333333333333	21	13.3333333333333
1.33333333333333	36	53.3333333333333	36.6666666666667	14	24.3333333333333
4	10.6666666666667	-1	11.3333333333333	14	1.33333333333333
26.3333333333333	-1	43.3333333333333	8	11.6666666666667	7
69.3333333333333	26	17.6666666666667	44	32	37.6666666666667
50	13.3333333333333	51.6666666666667	18	6	24.3333333333333
-4.33333333333333	37.3333333333333	35.3333333333333	12.6666666666667	18.3333333333333	3
55.3333333333333	26	15.3333333333333	12.3333333333333	11	-1.33333333333333
19.6666666666667	3.33333333333333	26	12.3333333333333	12.3333333333333	13.6666666666667
-1.33333333333333	20	10.6666666666667	9.66666666666667	19.3333333333333	10.3333333333333
46.6666666666667	12.3333333333333	31.6666666666667	13	19.6666666666667	27.6666666666667
74.6666666666667	34.6666666666667	13.3333333333333	12.6666666666667	28	25.3333333333333
7.33333333333333	5.66666666666667	7.66666666666667	5.33333333333333	5.33333333333333	3
8.66666666666667	26	38.6666666666667	15.3333333333333	16.6666666666667	24
37.6666666666667	3.33333333333333	-42.3333333333333	33	6.66666666666667	6.66666666666667
13.6666666666667	10.3333333333333	10	11.3333333333333	11.6666666666667	12
19.6666666666667	-16.3333333333333	13.3333333333333	-0.333333333333333	-3	2.33333333333333
14	45.6666666666667	7.33333333333333	46.3333333333333	47.3333333333333	33.3333333333333
36.3333333333333	3.66666666666667	13	-7	4.33333333333333	4.33333333333333
4.66666666666667	15.3333333333333	25	19.6666666666667	7.33333333333333	10
27.6666666666667	1.66666666666667	18	23.6666666666667	16.6666666666667	-3.33333333333333
2.66666666666667	1	-8.33333333333333	-0.333333333333333	7.33333333333333	10.3333333333333
25.3333333333333	-10.6666666666667	-0.666666666666667	3.66666666666667	9	1.33333333333333
12.6666666666667	29.3333333333333	54	14	35.3333333333333	18
12	26.6666666666667	1	16	12.6666666666667	8.66666666666667
27.3333333333333	20	12.6666666666667	16.3333333333333	24	15
55.3333333333333	36.6666666666667	38.3333333333333	22.6666666666667	11	18
8.33333333333333	25	45	12.3333333333333	17.6666666666667	18.3333333333333
-5	27.6666666666667	39	34	32	18.6666666666667
2	7.33333333333333	2	35.6666666666667	12.3333333333333	11
2.33333333333333	14.6666666666667	3.66666666666667	2.66666666666667	4.33333333333333	8.66666666666667
14.6666666666667	4.66666666666667	17.3333333333333	-5.66666666666667	2	1.33333333333333
15	2.66666666666667	39.3333333333333	24.3333333333333	8.33333333333333	6.33333333333333
32	-38.3333333333333	28	8.33333333333333	2	-14
19.3333333333333	31.6666666666667	28	21.6666666666667	10	11
-14.3333333333333	52	51.6666666666667	24.6666666666667	30.6666666666667	28
