trust_in_science Country(1DE_2UK_3US) Timepoint
97	1	2
95	1	2
100	1	2
76	1	2
94	1	2
38	1	2
63	1	2
29	1	2
75	1	2
100	1	2
97	1	2
100	1	2
100	1	2
100	1	2
87	1	2
100	1	2
78	1	2
100	1	2
68	1	2
20	1	2
94	1	2
100	1	2
80	1	2
80	1	2
100	1	2
100	1	2
100	1	2
100	1	2
92	1	2
100	1	2
78	1	2
88	1	2
95	1	2
73	1	2
100	1	2
15	1	2
100	1	2
99	1	2
100	1	2
88	1	2
66	1	2
90	1	2
98	1	2
93	1	2
85	1	2
80	1	2
90	1	2
31	1	2
99	1	2
82	1	2
100	1	2
96	1	2
100	1	2
92	1	2
80	1	2
100	1	2
100	1	2
92	1	2
100	1	2
79	1	2
24	1	2
100	1	2
94	1	2
100	1	2
98	1	2
100	1	2
91	1	2
100	1	2
94	1	2
89	1	2
84	1	2
100	1	2
95	1	2
100	1	2
100	1	2
87	1	2
100	1	2
100	1	2
96	1	2
57	1	2
100	1	2
89	1	2
100	1	2
91	1	2
100	1	2
85	1	2
80	1	2
100	1	2
87	1	2
76	1	2
100	1	2
100	1	2
75	1	2
85	1	2
81	1	2
66	1	2
100	1	2
100	1	2
66	1	2
89	1	2
81	1	2
90	1	2
100	1	2
83	1	2
91	1	2
100	1	2
96	1	2
81	1	2
95	1	2
52	1	2
100	1	2
93	1	2
100	1	2
100	1	2
77	1	2
100	1	2
70	1	2
100	1	2
90	2	2
92	2	2
100	2	2
99	2	2
90	2	2
98	2	2
96	2	2
63	2	2
96	2	2
72	2	2
60	2	2
52	2	2
74	2	2
100	2	2
100	2	2
88	2	2
100	2	2
86	2	2
100	2	2
90	2	2
100	2	2
53	2	2
86	2	2
100	2	2
100	2	2
87	2	2
76	2	2
92	2	2
46	2	2
50	2	2
89	2	2
99	2	2
100	2	2
100	2	2
100	2	2
66	2	2
66	2	2
75	2	2
80	2	2
94	2	2
87	2	2
100	2	2
87	2	2
90	2	2
86	2	2
100	2	2
68	2	2
98	2	2
73	2	2
80	2	2
21	2	2
64	2	2
86	2	2
80	2	2
100	2	2
89	2	2
90	2	2
50	2	2
88	2	2
74	2	2
94	2	2
88	2	2
92	2	2
64	2	2
100	2	2
96	2	2
52	2	2
76	2	2
56	2	2
76	2	2
59	2	2
100	2	2
72	2	2
100	2	2
77	2	2
91	2	2
100	2	2
99	2	2
83	2	2
90	2	2
25	2	2
64	2	2
80	2	2
100	2	2
28	2	2
84	2	2
85	2	2
97	2	2
56	2	2
70	2	2
78	2	2
92	2	2
100	2	2
52	2	2
100	2	2
50	2	2
90	2	2
100	2	2
100	2	2
76	2	2
100	2	2
67	2	2
76	2	2
100	2	2
81	2	2
86	2	2
100	2	2
27	2	2
71	2	2
87	2	2
97	2	2
90	2	2
77	2	2
88	2	2
100	2	2
97	2	2
94	2	2
84	2	2
95	2	2
79	2	2
100	2	2
77	2	2
100	2	2
91	2	2
100	2	2
97	2	2
100	2	2
77	2	2
55	2	2
94	2	2
86	2	2
100	2	2
57	2	2
49	2	2
89	2	2
88	2	2
89	2	2
80	2	2
67	2	2
96	2	2
100	2	2
76	2	2
100	2	2
100	2	2
79	2	2
94	2	2
75	2	2
100	2	2
92	2	2
80	2	2
91	2	2
61	2	2
100	2	2
90	2	2
100	2	2
96	2	2
80	2	2
100	2	2
100	2	2
93	2	2
55	2	2
90	2	2
97	2	2
100	2	2
100	2	2
61	2	2
96	2	2
93	2	2
98	2	2
90	2	2
99	2	2
78	2	2
100	2	2
100	2	2
100	2	2
69	2	2
96	2	2
90	2	2
100	2	2
88	2	2
90	2	2
86	2	2
100	2	2
24	2	2
73	2	2
100	2	2
84	2	2
85	2	2
77	2	2
100	2	2
48	2	2
97	2	2
31	2	2
90	2	2
93	2	2
86	2	2
80	2	2
30	2	2
84	2	2
90	2	2
100	2	2
97	2	2
100	2	2
100	2	2
81	2	2
85	2	2
100	3	2
98	3	2
86	3	2
100	3	2
85	3	2
95	3	2
99	3	2
76	3	2
68	3	2
90	3	2
97	3	2
69	3	2
91	3	2
98	3	2
100	3	2
99	3	2
89	3	2
90	3	2
75	3	2
0	3	2
73	3	2
81	3	2
90	3	2
100	3	2
94	3	2
69	3	2
100	3	2
59	3	2
100	3	2
63	3	2
100	3	2
100	3	2
85	3	2
73	3	2
100	3	2
81	3	2
99	3	2
94	3	2
48	3	2
70	3	2
5	3	2
90	3	2
92	3	2
86	3	2
72	3	2
100	3	2
72	3	2
100	3	2
85	3	2
56	3	2
80	3	2
50	3	2
96	3	2
95	3	2
99	3	2
85	3	2
81	3	2
92	3	2
73	3	2
100	3	2
96	3	2
32	3	2
100	3	2
75	3	2
100	3	2
80	3	2
100	3	2
100	3	2
51	3	2
68	3	2
100	3	2
89	3	2
45	3	2
97	3	2
100	3	2
100	3	2
100	3	2
100	3	2
100	3	2
40	3	2
70	3	2
72	3	2
94	3	2
91	3	2
14	3	2
92	3	2
86	3	2
89	3	2
100	3	2
75	3	2
92	3	2
92	1	3
100	1	3
100	1	3
100	1	3
20	1	3
91	1	3
100	1	3
94	1	3
95	1	3
70	1	3
83	1	3
91	1	3
84	1	3
65	1	3
29	1	3
98	1	3
87	1	3
100	1	3
75	1	3
100	1	3
78	1	3
100	1	3
53	1	3
37	1	3
56	1	3
90	1	3
100	1	3
94	1	3
100	1	3
100	1	3
100	1	3
90	1	3
100	1	3
80	1	3
100	1	3
71	1	3
80	1	3
83	1	3
97	1	3
90	1	3
59	1	3
100	1	3
100	1	3
95	1	3
88	1	3
92	1	3
100	1	3
83	1	3
73	1	3
100	1	3
50	1	3
98	1	3
31	1	3
100	1	3
96	1	3
100	1	3
100	1	3
86	1	3
70	1	3
100	1	3
98	1	3
96	1	3
80	1	3
100	1	3
30	1	3
100	1	3
100	1	3
100	1	3
100	1	3
99	1	3
86	1	3
89	1	3
100	1	3
100	1	3
100	1	3
90	1	3
100	1	3
48	1	3
100	1	3
94	1	3
100	1	3
100	1	3
94	1	3
90	1	3
100	1	3
100	1	3
88	1	3
83	1	3
100	1	3
90	1	3
100	1	3
100	1	3
80	1	3
100	1	3
100	1	3
75	1	3
100	1	3
100	1	3
100	1	3
88	1	3
85	1	3
100	1	3
90	1	3
65	1	3
100	1	3
87	1	3
82	1	3
100	1	3
80	1	3
74	1	3
90	1	3
95	1	3
70	1	3
88	1	3
90	1	3
50	1	3
100	1	3
78	1	3
100	1	3
88	1	3
97	1	3
70	1	3
100	1	3
85	1	3
82	1	3
90	1	3
52	1	3
100	1	3
92	1	3
100	1	3
0	1	3
87	1	3
100	1	3
15	1	3
100	1	3
75	2	3
46	2	3
99	2	3
75	2	3
100	2	3
54	2	3
100	2	3
54	2	3
88	2	3
81	2	3
46	2	3
55	2	3
56	2	3
98	2	3
100	2	3
80	2	3
100	2	3
94	2	3
93	2	3
16	2	3
100	2	3
80	2	3
79	2	3
86	2	3
90	2	3
97	2	3
63	2	3
100	2	3
72	2	3
3	2	3
75	2	3
76	2	3
100	2	3
78	2	3
61	2	3
81	2	3
62	2	3
90	2	3
10	2	3
100	2	3
94	2	3
86	2	3
91	2	3
90	2	3
63	2	3
63	2	3
69	2	3
95	2	3
38	2	3
62	2	3
55	2	3
72	2	3
81	2	3
54	2	3
71	2	3
90	2	3
93	2	3
40	2	3
39	2	3
75	2	3
100	2	3
79	2	3
93	2	3
68	2	3
91	2	3
100	2	3
67	2	3
0	2	3
64	2	3
85	2	3
68	2	3
74	2	3
35	2	3
89	2	3
100	2	3
85	2	3
89	2	3
90	2	3
90	2	3
70	2	3
55	2	3
62	2	3
86	2	3
66	2	3
64	2	3
80	2	3
65	2	3
83	2	3
96	2	3
74	2	3
58	2	3
79	2	3
88	2	3
16	2	3
96	2	3
100	2	3
89	2	3
89	2	3
73	2	3
59	2	3
98	2	3
34	2	3
89	2	3
88	2	3
86	2	3
66	2	3
100	2	3
23	2	3
35	2	3
62	2	3
82	2	3
94	2	3
13	2	3
79	2	3
100	2	3
76	2	3
81	2	3
68	2	3
93	2	3
66	2	3
100	2	3
44	2	3
100	2	3
61	2	3
100	2	3
91	2	3
76	2	3
83	2	3
56	2	3
97	2	3
84	2	3
92	2	3
68	2	3
31	2	3
100	2	3
28	2	3
96	2	3
88	2	3
48	2	3
93	2	3
95	2	3
74	2	3
93	2	3
100	2	3
86	2	3
84	2	3
55	2	3
100	2	3
89	2	3
100	2	3
85	2	3
70	2	3
82	2	3
81	2	3
100	2	3
95	2	3
85	2	3
81	2	3
83	2	3
95	2	3
80	2	3
60	2	3
100	2	3
100	2	3
99	2	3
50	2	3
60	2	3
91	2	3
100	2	3
81	2	3
100	2	3
71	2	3
59	2	3
95	2	3
91	2	3
100	2	3
82	2	3
92	2	3
72	2	3
21	2	3
90	2	3
71	2	3
77	2	3
54	2	3
81	2	3
46	2	3
89	2	3
76	2	3
71	2	3
96	2	3
44	2	3
89	2	3
65	2	3
83	2	3
80	2	3
82	2	3
77	2	3
10	2	3
95	2	3
90	2	3
99	2	3
96	2	3
81	2	3
90	2	3
87	2	3
90	2	3
100	3	3
100	3	3
58	3	3
92	3	3
100	3	3
95	3	3
91	3	3
68	3	3
50	3	3
95	3	3
97	3	3
81	3	3
80	3	3
80	3	3
77	3	3
100	3	3
88	3	3
80	3	3
79	3	3
0	3	3
95	3	3
76	3	3
85	3	3
93	3	3
94	3	3
76	3	3
100	3	3
38	3	3
100	3	3
33	3	3
91	3	3
100	3	3
90	3	3
91	3	3
95	3	3
60	3	3
82	3	3
94	3	3
48	3	3
89	3	3
49	3	3
85	3	3
100	3	3
79	3	3
72	3	3
100	3	3
42	3	3
100	3	3
80	3	3
52	3	3
76	3	3
33	3	3
57	3	3
91	3	3
98	3	3
100	3	3
58	3	3
100	3	3
68	3	3
100	3	3
95	3	3
47	3	3
90	3	3
84	3	3
100	3	3
66	3	3
92	3	3
100	3	3
55	3	3
76	3	3
100	3	3
83	3	3
65	3	3
100	3	3
100	3	3
86	3	3
100	3	3
100	3	3
75	3	3
24	3	3
100	3	3
79	3	3
98	3	3
85	3	3
67	3	3
81	3	3
86	3	3
86	3	3
93	3	3
33	3	3
89	3	3
