Family Friends Colleagues Recreation Travel Public_chores
47	42.3333333333333	54.6666666666667	19.6666666666667	11.6666666666667	29.3333333333333
0	75.3333333333333	54.3333333333333	40	35.3333333333333	69.6666666666667
100	3.66666666666667	0	7	1.33333333333333	11.6666666666667
42	11.3333333333333	19.3333333333333	13	0	23.3333333333333
92.6666666666667	64.3333333333333	70.3333333333333	29	21.6666666666667	18.3333333333333
56	43.6666666666667	38.6666666666667	6.33333333333333	0	17.6666666666667
96.6666666666667	39	22.6666666666667	5.66666666666667	40.6666666666667	29.6666666666667
33.6666666666667	25.6666666666667	1	30.6666666666667	1.66666666666667	80.6666666666667
30	10	10	16.6666666666667	0.333333333333333	40
49.3333333333333	47	28	16.3333333333333	30.3333333333333	29
0	48.3333333333333	18.3333333333333	26	0	34.6666666666667
81.6666666666667	82.3333333333333	71	51	41.6666666666667	54.6666666666667
39.3333333333333	43	28.3333333333333	31.3333333333333	22.3333333333333	37
32.3333333333333	7.66666666666667	52.3333333333333	4.33333333333333	1.33333333333333	10.6666666666667
60.6666666666667	28.3333333333333	60.3333333333333	23.3333333333333	15.6666666666667	42.3333333333333
7.66666666666667	19.3333333333333	58.3333333333333	12	4.66666666666667	15.6666666666667
51.3333333333333	51	55.3333333333333	40.6666666666667	36	34
54.6666666666667	40.3333333333333	16.6666666666667	21.6666666666667	6.66666666666667	21.3333333333333
92.3333333333333	42.6666666666667	25.6666666666667	68.6666666666667	50.3333333333333	69.6666666666667
5	63.3333333333333	18.3333333333333	8.33333333333333	1.66666666666667	15.3333333333333
81	11.3333333333333	39.3333333333333	7.66666666666667	0	28.3333333333333
87.3333333333333	15	18.6666666666667	18.6666666666667	4.66666666666667	30.6666666666667
46.6666666666667	58.6666666666667	25.3333333333333	42	29	49.6666666666667
37	29	32	28.6666666666667	23.6666666666667	20.6666666666667
24.6666666666667	18	11	6.66666666666667	4.66666666666667	4.33333333333333
16.6666666666667	56.6666666666667	30	66.6666666666667	30	71.6666666666667
93	6.66666666666667	38.3333333333333	2	0	8.33333333333333
81.3333333333333	28.6666666666667	23	23.3333333333333	0	12
17.3333333333333	17.6666666666667	3.33333333333333	13.3333333333333	0	12.3333333333333
83.3333333333333	10.3333333333333	30	6.66666666666667	0	17.3333333333333
77.6666666666667	48.6666666666667	14	18	7.33333333333333	26.6666666666667
46.3333333333333	40	6	15.3333333333333	3.33333333333333	28.6666666666667
98.6666666666667	30.6666666666667	29	21.6666666666667	16.6666666666667	51.6666666666667
21.3333333333333	19	25.6666666666667	15.6666666666667	9	21.6666666666667
15	63.6666666666667	3.66666666666667	11	0.666666666666667	39.6666666666667
0.333333333333333	27	37.3333333333333	4	2	13.3333333333333
20	50	16.6666666666667	3.66666666666667	0.666666666666667	7.33333333333333
73.6666666666667	10.6666666666667	12.6666666666667	17	9.33333333333333	34
1.66666666666667	9.66666666666667	26	7.66666666666667	4	28
0.666666666666667	43.3333333333333	10	0	0	8.33333333333333
62.6666666666667	23.3333333333333	35	16.3333333333333	3	10.6666666666667
0.666666666666667	17	0	0	0	6
16	2	17.3333333333333	4.66666666666667	0	19.3333333333333
60	36.6666666666667	42	31	20.3333333333333	55.3333333333333
89.6666666666667	60.6666666666667	41	53.6666666666667	48.3333333333333	33.6666666666667
28.3333333333333	73	90.6666666666667	18	1.33333333333333	51.6666666666667
26.6666666666667	20.6666666666667	21.3333333333333	16	16.6666666666667	16.6666666666667
0.666666666666667	50.6666666666667	17.3333333333333	14.3333333333333	16	9.33333333333333
40.3333333333333	8	45.6666666666667	14.3333333333333	10	22
22.3333333333333	63	52	67	59.6666666666667	43.3333333333333
82.6666666666667	51.3333333333333	24.6666666666667	24.3333333333333	7.33333333333333	48.6666666666667
4	48.3333333333333	18.3333333333333	3.33333333333333	18	36.6666666666667
4.66666666666667	8.33333333333333	21.6666666666667	19	19.6666666666667	18
31.6666666666667	72	41	24.6666666666667	10.3333333333333	19.3333333333333
61	45.3333333333333	14	36.6666666666667	15	58
27.6666666666667	20.6666666666667	42	23.6666666666667	7	17.6666666666667
41	17.6666666666667	30.6666666666667	8	1.66666666666667	19.3333333333333
0	6.66666666666667	0	0	0	51
65	23.3333333333333	0	37.6666666666667	0.666666666666667	48.3333333333333
86	9	8.33333333333333	5.33333333333333	5	21.6666666666667
91	42.3333333333333	56.3333333333333	27.3333333333333	15.6666666666667	50
81.6666666666667	36.6666666666667	34	17.3333333333333	2	13.6666666666667
41.6666666666667	22.3333333333333	10	23.3333333333333	7	12.3333333333333
55.6666666666667	58.6666666666667	4.66666666666667	24.3333333333333	11	27
32.6666666666667	90	54.3333333333333	15.6666666666667	17.3333333333333	44.6666666666667
46.3333333333333	26	26	7	1.66666666666667	10.6666666666667
70.3333333333333	2.33333333333333	0.666666666666667	26	26.6666666666667	40.6666666666667
82.3333333333333	48.3333333333333	75.6666666666667	46	0	66
37.6666666666667	40	48.6666666666667	35.3333333333333	29.6666666666667	37.6666666666667
8.33333333333333	25	48.3333333333333	13.3333333333333	8.33333333333333	23.3333333333333
59	35	29	12	0.666666666666667	15
0	40	33	40	20	48.3333333333333
86.6666666666667	55	35.3333333333333	23	20	18
52.6666666666667	46.3333333333333	40.3333333333333	4.33333333333333	5	14.3333333333333
23	71	31	21.3333333333333	5.66666666666667	20.3333333333333
72.3333333333333	8	0	4.66666666666667	0	24.3333333333333
