2_weeks 2_months Next_year Lifetime
9.33333333333333	10.6666666666667	4	5.33333333333333
3.66666666666667	-8	-14.6666666666667	-13
19.3333333333333	14.6666666666667	-1.33333333333333	-2.33333333333333
6	5.66666666666667	6.33333333333333	7.33333333333333
3.33333333333333	-2.33333333333333	-2.66666666666667	-3.66666666666667
2	5.33333333333333	1	3.66666666666667
6.66666666666667	6.66666666666667	6.66666666666667	6.66666666666667
5.66666666666667	7.66666666666667	5.33333333333333	1.33333333333333
3.33333333333333	3.66666666666667	1	1.33333333333333
11.6666666666667	6.66666666666667	-3	-4.66666666666667
14.3333333333333	18.6666666666667	22.6666666666667	19
11	16.6666666666667	9	4.33333333333333
10	4.66666666666667	7.33333333333333	2.33333333333333
13.6666666666667	22.3333333333333	31.6666666666667	44.3333333333333
14	19.3333333333333	24.6666666666667	26.6666666666667
-2	-1.33333333333333	0	1
12.6666666666667	11.3333333333333	5.33333333333333	10
-1.66666666666667	-2.33333333333333	0	0
-10.3333333333333	-20.6666666666667	-19	-13.3333333333333
15	11.6666666666667	10	15
-23.6666666666667	-27.6666666666667	-29.6666666666667	-27.6666666666667
16.6666666666667	16.3333333333333	18.6666666666667	16.6666666666667
3	-5.66666666666667	0.333333333333333	-2
0	-5	8.33333333333333	8.33333333333333
0.666666666666667	0	2	0.666666666666667
5	6.66666666666667	4.33333333333333	8
3.33333333333333	9.33333333333333	10.3333333333333	1.66666666666667
18	18.6666666666667	6.66666666666667	3.33333333333333
7.66666666666667	0	0	0
3	6.66666666666667	2.33333333333333	-1.66666666666667
5	6.66666666666667	-3.66666666666667	-3
-8.33333333333333	-9.33333333333333	-6.66666666666667	-8.33333333333333
20	16.3333333333333	5	2.33333333333333
13	9.66666666666667	10	8.33333333333333
3.33333333333333	0.666666666666667	-0.333333333333333	1.33333333333333
1	4.66666666666667	11.6666666666667	12.6666666666667
1	2.66666666666667	9	2
12.6666666666667	12	14.3333333333333	13.6666666666667
3.66666666666667	3	1	0
28.3333333333333	16.6666666666667	24	7
8.66666666666667	9.33333333333333	1.66666666666667	13
3.33333333333333	7	12	43.3333333333333
0.333333333333333	-3	-1.66666666666667	3
9	4.66666666666667	2.66666666666667	5
19	21.6666666666667	11	10
2.33333333333333	0.333333333333333	0.333333333333333	2.33333333333333
16.3333333333333	13.6666666666667	11.6666666666667	11.6666666666667
0	1.33333333333333	-3	-4
9.66666666666667	10	13	25
2	7	7	2
4.66666666666667	7.66666666666667	-6.33333333333333	-2.66666666666667
8.33333333333333	-0.666666666666667	-10.3333333333333	-14.6666666666667
12.3333333333333	6.33333333333333	3.33333333333333	-0.666666666666667
5.33333333333333	11.6666666666667	2.66666666666667	0
6	9.33333333333333	-0.666666666666667	1.66666666666667
10.6666666666667	9.66666666666667	13	20.3333333333333
5.66666666666667	2.66666666666667	2	8.66666666666667
15	8.66666666666667	16.6666666666667	4
3.33333333333333	5	5	8
8.66666666666667	6	4	0.333333333333333
10	11.3333333333333	2	2
3.33333333333333	0	-0.333333333333333	-2.33333333333333
4.33333333333333	5.66666666666667	1	2
11	5.66666666666667	6.33333333333333	5.66666666666667
3.33333333333333	3	5	5.33333333333333
7.66666666666667	1.33333333333333	1.33333333333333	-1.66666666666667
2.66666666666667	4	6.66666666666667	9.66666666666667
13	14.3333333333333	11	6
0.333333333333333	1	-0.333333333333333	-1
3	6.66666666666667	10	6.66666666666667
32.6666666666667	36.6666666666667	22	15.3333333333333
2.66666666666667	6.66666666666667	10	1.66666666666667
5.33333333333333	7	4	2.33333333333333
9.33333333333333	5.66666666666667	-3.33333333333333	-7
2.33333333333333	2	1.66666666666667	0
10.3333333333333	12	8.66666666666667	8.66666666666667
34	23	28.3333333333333	33.6666666666667
10	7	8	5.33333333333333
19	8	5	-1.33333333333333
-2	1.66666666666667	2	3.33333333333333
13.3333333333333	9.66666666666667	7	-0.666666666666667
5.33333333333333	2.33333333333333	1	1
9.33333333333333	4.66666666666667	4.66666666666667	8
6	6	1.66666666666667	6.66666666666667
0	-8.33333333333333	-3	-0.333333333333333
3	5	19.6666666666667	5.33333333333333
12	1.66666666666667	-5	-9.33333333333333
17.6666666666667	8.33333333333333	4	4
7	4.33333333333333	4	6.66666666666667
11.6666666666667	9	2	1.66666666666667
3.66666666666667	7.66666666666667	7.33333333333333	3.33333333333333
19	22	7.33333333333333	-7.66666666666667
6	6	6.66666666666667	3.33333333333333
15.3333333333333	8.33333333333333	8.33333333333333	3.66666666666667
0	0	0	0
5.66666666666667	5.66666666666667	13	10
-3	-0.666666666666667	-0.333333333333333	0.333333333333333
6.33333333333333	5.66666666666667	2.33333333333333	2
10.6666666666667	5.33333333333333	15.6666666666667	7.66666666666667
8.33333333333333	1	1	1.33333333333333
11.6666666666667	-2.66666666666667	-0.333333333333333	0
2.33333333333333	0.333333333333333	3	0
-1.33333333333333	-5.33333333333333	-14.3333333333333	1.66666666666667
-12.6666666666667	-13	-14.3333333333333	0
5	3.33333333333333	1.66666666666667	0
2.66666666666667	5.33333333333333	-19.3333333333333	4.33333333333333
9.66666666666667	8	5	-1
3.33333333333333	5	6.66666666666667	5
-5	-8.33333333333333	-3.33333333333333	-3.33333333333333
10	7.66666666666667	0.666666666666667	2.33333333333333
16	1.66666666666667	-0.333333333333333	1
4.33333333333333	6.66666666666667	3.66666666666667	1.66666666666667
28.6666666666667	12.3333333333333	7	1
4.33333333333333	5	5	1.66666666666667
16	16	30	30
-1.66666666666667	-6	-0.666666666666667	-0.333333333333333
-7.33333333333333	-8.66666666666667	-12.6666666666667	-9.66666666666667
3	8.33333333333333	10.3333333333333	8.66666666666667
6.33333333333333	8.33333333333333	11	5.33333333333333
6.33333333333333	6.33333333333333	7.33333333333333	2.66666666666667
0	0	0	0.333333333333333
-2	0.333333333333333	8	22.6666666666667
4.33333333333333	6	12	9.33333333333333
28.6666666666667	35.3333333333333	29.3333333333333	29.6666666666667
24	17.6666666666667	3.33333333333333	0
2.66666666666667	3.33333333333333	8.33333333333333	6.66666666666667
6	5.33333333333333	4.33333333333333	8.66666666666667
9.33333333333333	6.33333333333333	7.33333333333333	7.66666666666667
6	6.33333333333333	8	-2.66666666666667
2.33333333333333	0.666666666666667	3	3.33333333333333
3.33333333333333	3.33333333333333	3.33333333333333	3.33333333333333
10.3333333333333	9	6.66666666666667	1.66666666666667
2.33333333333333	-0.666666666666667	-1.33333333333333	0.333333333333333
5.33333333333333	3	2.66666666666667	2
11	11.6666666666667	7.33333333333333	2.66666666666667
1.66666666666667	3.66666666666667	3.66666666666667	1.66666666666667
17.3333333333333	5.33333333333333	22	-10
-19.3333333333333	-18	-17.3333333333333	-2.66666666666667
4.66666666666667	5.33333333333333	1.66666666666667	1.33333333333333
0	3.33333333333333	3	3.66666666666667
11	7.66666666666667	-4	6
3	2.33333333333333	2.33333333333333	1.66666666666667
4	3.33333333333333	5	10
11.3333333333333	6.66666666666667	-0.666666666666667	2.33333333333333
9.66666666666667	10	13.3333333333333	11
7.33333333333333	7.33333333333333	12.6666666666667	9.66666666666667
9.66666666666667	8.33333333333333	24.3333333333333	20
2.33333333333333	-8	-0.666666666666667	5.33333333333333
16.3333333333333	1	-1	1
6	9	-1.33333333333333	1.66666666666667
11.3333333333333	9.66666666666667	13	3.33333333333333
-5.66666666666667	-13.3333333333333	-18.3333333333333	-17
4.66666666666667	4.33333333333333	3.66666666666667	2
1	-2	-10	-6.66666666666667
12.6666666666667	7.33333333333333	2.66666666666667	2.33333333333333
4.33333333333333	4	-9.33333333333333	0
12	13	12	11.3333333333333
28	21	1	7
