1163,1,27,2,1,1,6,20,26,33,36,21,25,28,34,79,72,70,59,77,61,72,60,90,80,86,77,93,85,72,74,32,36,19,13,89,6,83,10,5,5,7,7,49,42,50,27,19,28,48,52,40,36,30,35,5,11,19,39,6,11,13,18,8,14,26,36,8,11,14,18,15,27,36,53,19,26,37,54,97,94,63,16,52,12,11,36,97,69,1,1,1,1,1,1,1,1,1,1,2,2,5,4,46,47,36,28,23,34,61,63,37,30,26,31,58,63,33,66,69,39,52,44,51,41,62,43,30,27,41,27,61,29,27,32,24,33,54,28,10,8,8,9,11,8,22,16,10,5,29,10,75,82,57,66,68,23,78,87,30,81,82,30,11,20,15,22,77,76,69,71,73,68,64,62,56,53,63,63,62,71,74,61,53,52,58,63,62,63,56,59,72,70,69,69,57,57,60,60,61,61,18,27,17,30,20,18,21,14,19,26,25,15,2,2,6,2,1,2,2,2,5,1,1,2,1,2,1,1,1,1,1,2,1,1,1,1,1,1,2,2,2,1,1,2,2,1,2,1,1,1,4,2,4,47,74,8,14,43,72,52,117,107,149,128,57,139,110,99,87,22,1204,1,0,15,15,0,0,1
1155,1,24,1,1,1,6,7,15,24,25,25,34,42,49,78,44,76,35,101,29,71,60,101,76,88,71,101,71,101,80,53,41,1,21,89,23,21,81,24,80,40,78,1,65,83,21,7,60,86,81,81,31,4,89,3,3,11,13,17,26,33,51,16,18,24,27,8,16,28,34,64,81,101,101,29,67,99,101,101,94,41,62,10,6,18,37,101,20,1,1,1,1,1,1,1,2,1,1,1,3,3,3,1,101,101,2,1,85,101,101,53,60,3,94,1,21,1,101,101,35,84,85,74,78,89,67,7,16,17,68,76,51,4,27,10,45,67,1,79,52,11,68,74,24,82,80,72,78,81,18,1,93,101,2,1,76,101,101,85,33,50,68,14,69,101,93,68,66,48,50,61,77,65,28,12,12,1,63,15,101,95,94,15,20,20,49,82,43,1,98,43,93,101,13,1,91,40,88,101,13,1,80,29,101,101,17,1,89,21,101,101,15,1,8,2,7,6,5,1,7,7,1,1,5,1,1,1,2,1,1,1,2,1,1,1,1,1,1,1,2,1,2,1,3,3,2,2,2,1,1,1,4,1,18,92,6,1,24,98,48,86,59,132,125,59,99,84,153,141,13,1041,1,0,15,15,0,0,1
1038,1,34,1,1,1,7,13,35,61,92,22,53,64,73,87,87,101,32,101,101,20,74,101,101,101,101,101,101,72,79,8,10,101,101,101,1,69,38,1,1,1,1,101,7,1,7,4,19,101,26,17,14,8,15,1,1,1,3,5,5,10,81,10,10,12,20,5,10,34,93,14,12,29,95,9,27,45,92,101,73,58,20,13,17,19,15,98,92,1,1,1,1,1,1,1,1,1,1,1,1,5,4,101,1,1,5,1,4,101,37,21,21,22,4,101,101,101,101,101,101,24,20,81,9,87,10,101,101,101,101,101,101,101,101,101,101,101,101,72,77,24,29,97,53,101,101,101,101,101,101,101,101,21,30,76,79,101,101,101,99,101,101,7,81,1,101,101,101,101,101,101,68,49,44,70,79,101,92,45,29,28,28,101,98,88,101,78,92,101,101,101,76,101,101,101,85,93,76,89,101,101,101,34,35,31,37,101,101,90,90,76,101,8,6,1,4,3,4,8,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,2,2,2,2,4,4,1,1,1,1,1,4,1,4,92,101,10,7,41,38,43,92,135,77,72,25,102,81,53,60,31,867,1,0,15,15,0,0,1
1118,1,36,2,1,1,5,4,6,16,41,9,13,21,55,84,75,92,75,101,70,95,75,101,90,88,75,101,81,43,28,56,21,61,69,28,62,42,23,1,1,1,1,32,8,28,16,1,11,45,30,28,17,34,9,1,1,2,2,4,4,4,6,2,2,2,2,5,5,6,8,1,1,14,21,1,1,34,46,91,39,43,36,51,14,16,9,98,82,2,2,1,1,1,2,1,1,2,1,1,1,2,3,77,9,32,1,1,14,82,51,38,24,11,27,75,95,94,101,101,93,62,77,63,77,80,76,30,21,4,36,74,6,50,54,23,31,76,8,23,43,6,1,1,10,73,63,32,68,87,7,68,73,53,31,15,27,82,88,43,15,40,24,39,62,37,54,69,74,88,101,86,74,69,43,56,62,1,101,101,101,101,101,9,82,64,89,96,73,1,75,82,65,101,50,11,70,91,56,101,60,1,69,1,41,1,1,29,87,37,17,85,47,8,2,2,1,1,1,5,3,6,2,1,3,1,2,1,1,1,1,1,2,1,1,1,1,1,1,1,2,2,2,1,4,3,2,3,2,2,2,4,2,3,76,95,6,3,51,35,23,76,44,91,81,33,59,52,101,63,22,740,1,0,15,15,0,0,1
1053,1,47,1,1,1,6,26,41,76,87,26,45,79,88,99,50,72,71,96,54,98,51,98,87,54,87,21,91,11,51,76,76,87,81,31,51,51,16,86,46,91,67,91,49,67,27,27,26,91,51,51,25,26,26,1,1,3,10,16,26,40,93,7,12,17,60,16,26,37,92,3,12,51,94,4,10,47,92,90,90,13,53,53,7,7,62,79,50,1,1,2,1,2,1,1,2,1,1,3,3,4,4,89,81,82,56,81,55,95,81,80,79,49,85,98,97,96,97,95,54,68,54,70,56,67,57,62,61,60,62,70,25,62,61,62,68,68,27,95,94,82,79,92,53,70,85,69,84,64,54,95,90,56,54,94,55,57,86,67,67,52,78,81,79,78,70,26,13,89,89,89,76,76,50,65,87,89,90,89,86,90,67,49,49,60,59,74,51,49,48,70,69,85,35,51,50,66,65,84,34,76,75,29,53,53,31,56,70,42,70,69,31,4,4,6,3,2,3,2,1,1,1,1,3,1,1,1,2,1,1,1,1,1,1,1,1,1,2,1,2,2,2,2,4,4,3,4,4,4,3,3,2,3,28,96,37,9,71,75,63,138,101,175,91,40,94,101,57,79,26,1131,1,0,15,15,0,0,1
1126,1,29,1,1,1,7,16,33,68,68,12,21,56,66,91,88,80,66,96,86,41,67,92,85,92,86,92,88,69,67,71,70,19,41,75,28,69,28,31,33,33,39,91,1,66,1,1,13,91,24,51,16,5,13,1,1,5,12,5,8,17,67,2,2,6,18,6,9,18,68,4,5,11,60,8,12,25,77,101,101,81,61,52,21,19,38,101,70,1,1,1,1,2,1,1,2,1,2,3,4,4,4,85,23,21,14,5,9,94,56,31,22,10,8,95,93,1,72,90,21,70,52,13,37,58,11,72,64,23,69,94,1,78,82,1,63,101,1,76,64,1,86,58,21,85,81,38,54,88,13,97,41,48,86,81,4,101,73,39,51,67,10,61,69,35,45,70,64,67,75,78,67,68,55,74,70,81,101,72,88,101,74,73,72,61,82,94,59,82,63,85,87,101,61,75,64,42,75,96,64,78,84,81,31,31,1,94,90,72,53,55,23,5,2,2,2,1,2,4,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,2,3,2,3,2,2,3,1,1,3,1,1,3,3,3,66,35,6,2,30,42,53,208,90,135,278,37,77,92,76,95,25,1063,1,0,15,15,0,0,1
1025,1,19,2,1,1,5,26,21,16,21,36,31,26,31,91,71,41,21,61,51,96,86,96,71,91,86,101,81,101,96,81,61,11,56,81,21,61,41,11,6,26,6,96,11,1,1,51,31,96,16,21,21,56,36,6,6,6,6,21,26,31,36,16,16,16,16,31,36,41,46,16,21,26,31,16,26,31,36,61,101,51,1,76,51,1,61,101,11,1,1,1,1,1,1,1,1,1,1,1,1,5,4,91,76,1,16,21,16,91,76,26,26,21,16,36,81,101,101,101,66,46,86,96,101,101,51,36,91,101,101,101,51,36,91,101,101,101,51,41,81,11,101,101,41,36,81,31,101,101,61,101,101,31,101,101,101,91,96,51,81,81,86,81,86,11,51,71,71,76,81,81,46,71,76,76,81,26,36,66,101,101,76,21,31,61,101,101,71,26,41,101,101,101,71,26,41,101,101,101,71,26,61,16,101,101,76,26,61,16,101,101,76,7,4,1,1,1,5,7,4,1,1,1,1,1,1,1,1,2,1,1,2,1,1,1,1,1,1,1,4,4,3,3,2,3,2,2,2,2,2,4,3,3,81,16,8,7,63,45,44,105,105,155,99,37,108,81,78,78,13,1026,1,0,15,15,0,0,1
1076,1,26,1,1,1,6,46,29,16,9,27,24,20,10,96,81,63,29,101,74,10,34,101,66,84,40,95,71,101,45,26,11,17,37,64,35,52,37,1,1,1,1,80,67,1,17,1,53,87,91,43,42,25,70,1,1,3,9,4,10,16,40,9,18,28,39,18,28,37,51,24,20,30,64,22,29,37,72,92,89,26,67,82,1,1,71,92,6,1,1,1,1,2,2,1,2,1,1,2,3,4,4,64,74,44,66,10,62,91,92,76,70,37,78,42,37,51,85,101,66,4,3,54,23,64,32,1,1,1,43,54,1,1,1,1,77,89,6,40,32,50,76,93,60,92,96,85,89,98,77,76,96,70,94,69,18,96,99,45,96,85,39,77,42,66,66,95,90,101,40,84,93,93,88,20,56,29,46,96,101,101,74,1,1,32,77,101,11,15,17,15,101,101,1,7,7,30,101,101,1,7,7,1,82,54,24,1,1,1,90,95,77,2,3,3,2,1,2,3,2,1,1,1,2,1,1,1,2,1,1,1,1,1,1,1,1,1,2,1,3,2,3,3,2,4,1,1,4,1,1,3,4,3,21,6,71,8,30,44,48,108,91,212,110,78,141,87,68,89,16,1141,1,0,15,15,0,0,1
1133,1,46,1,1,1,7,26,52,71,71,36,63,76,76,91,81,81,81,101,91,86,71,86,66,86,71,96,81,21,76,86,42,64,72,81,21,81,21,11,11,11,11,21,31,31,31,1,31,51,31,31,31,41,31,3,3,5,5,6,7,10,14,6,6,8,8,11,11,15,16,21,21,41,72,21,21,41,71,101,101,16,16,16,1,1,67,83,83,1,1,1,1,2,1,1,1,1,1,1,3,5,4,1,16,1,2,1,5,58,40,11,10,34,9,91,91,101,86,101,81,79,67,90,74,97,52,86,86,71,91,94,74,85,85,83,92,93,74,69,69,2,81,1,69,78,83,64,85,101,66,70,69,1,58,1,35,52,50,31,62,73,28,31,46,11,39,94,87,1,80,94,86,86,67,75,86,97,96,101,81,101,61,81,71,71,81,91,72,67,66,31,40,94,57,67,64,36,37,96,58,31,39,1,81,1,15,74,67,47,83,93,58,2,6,1,3,1,2,1,2,1,2,1,2,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,2,1,4,4,1,2,3,2,1,4,2,3,16,86,23,12,36,50,60,94,70,153,118,45,88,87,64,90,22,1012,1,0,15,15,0,0,1
1041,1,26,2,1,1,7,16,26,51,71,26,51,81,91,101,101,76,26,51,26,97,62,16,81,101,101,71,26,51,81,31,31,92,20,76,101,76,101,51,51,101,101,101,101,31,6,11,21,56,46,99,87,91,85,1,1,1,51,26,41,51,51,1,1,1,51,11,21,26,51,26,6,81,101,51,26,77,101,91,101,71,51,76,41,26,101,51,71,1,1,1,1,2,1,1,2,1,2,1,1,4,5,51,91,26,6,1,31,81,91,101,11,1,46,26,41,1,1,26,15,21,51,71,1,1,51,82,65,101,101,101,52,76,96,101,101,101,61,16,86,101,76,51,20,21,10,1,28,1,48,81,101,6,47,91,26,51,76,6,1,26,11,44,23,101,101,51,26,1,101,76,26,6,101,101,101,21,6,81,101,101,51,6,6,1,101,81,26,11,11,74,91,101,16,1,1,51,76,100,11,81,101,10,1,1,27,101,101,74,14,26,76,4,7,5,3,2,4,2,6,1,1,1,3,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,4,3,4,2,4,5,5,4,5,2,1,2,3,2,51,76,16,2,120,122,62,106,164,200,134,63,149,71,82,121,34,1365,1,0,15,15,0,0,1
