1059,1,22,1,3,1,5,51,91,101,101,60,94,101,101,93,84,101,88,101,83,94,65,88,77,69,57,101,92,19,1,13,13,94,83,88,6,68,25,71,20,78,19,81,67,5,61,5,63,89,83,74,83,22,60,1,4,10,27,9,19,42,89,4,11,23,23,33,47,63,81,1,14,30,101,10,30,54,101,97,95,4,16,41,4,45,83,92,76,2,1,2,1,1,1,1,2,1,2,1,3,4,4,90,69,13,8,8,29,90,84,42,29,9,8,91,101,101,101,101,47,76,60,95,75,88,53,68,61,81,86,80,88,68,33,69,72,93,10,11,17,8,20,20,14,37,41,52,42,66,49,71,83,16,11,64,19,81,76,71,87,77,10,19,20,39,130,103,160,45,98,59,53,25,751,1,0,11,11,0,0,1
1060,1,25,2,1,1,5,82,80,83,79,76,78,71,72,88,86,101,57,101,74,101,101,101,101,101,81,101,101,101,101,84,71,96,58,81,80,77,78,19,21,33,24,91,88,72,34,26,36,95,95,70,23,26,41,1,1,1,49,78,74,77,94,52,42,44,63,71,79,74,86,50,48,83,101,64,63,64,101,101,101,51,51,101,51,51,101,101,101,2,2,1,2,2,1,1,2,1,1,1,2,3,3,82,77,73,26,9,6,69,63,52,52,6,8,44,50,33,42,44,56,39,39,48,48,44,48,100,101,101,101,99,101,101,94,101,99,96,90,97,94,94,94,92,62,82,76,76,78,78,50,101,101,101,56,78,77,99,97,95,95,96,98,11,20,28,68,48,69,48,197,196,77,37,799,1,0,11,11,0,0,1
1061,1,25,2,1,1,3,21,51,81,96,36,71,96,101,101,76,101,66,101,81,101,81,101,101,56,66,81,81,101,101,51,51,11,26,76,26,81,21,36,51,36,51,101,51,71,86,66,41,101,76,76,71,66,41,1,1,2,3,1,1,6,11,6,7,8,11,3,4,4,11,16,26,41,81,21,31,46,91,101,101,6,11,16,2,3,81,26,6,1,1,1,1,2,1,1,2,1,1,1,3,4,4,81,51,26,6,2,2,76,66,26,6,3,3,51,6,1,11,1,6,71,11,6,21,11,11,1,101,101,101,101,26,1,101,101,101,101,26,101,86,31,81,81,101,101,101,51,91,101,101,101,71,21,61,86,11,96,76,26,76,96,16,14,6,40,51,54,84,100,121,69,57,20,616,1,0,11,11,0,0,1
1062,1,25,2,1,1,6,61,80,87,91,61,80,87,91,81,61,86,81,81,81,91,91,86,86,71,71,101,76,1,11,6,26,11,11,76,26,76,26,51,76,51,76,81,61,86,51,41,76,81,61,86,56,46,76,3,4,6,31,4,6,7,66,3,4,6,31,4,6,7,66,21,31,41,99,21,31,41,99,101,96,51,51,96,51,51,91,96,81,2,1,2,1,2,1,1,2,1,1,1,2,3,3,31,31,21,21,16,36,31,31,21,21,16,36,66,96,96,96,101,81,66,96,96,96,101,81,81,101,101,96,100,86,81,101,96,101,101,86,71,71,51,71,71,31,71,71,51,71,71,31,76,91,66,66,86,76,76,91,66,66,86,76,13,31,72,79,114,158,154,189,140,112,28,1090,1,0,11,11,0,0,1
1067,1,36,1,1,1,3,17,43,65,77,37,64,84,92,78,63,101,101,101,30,72,91,101,90,27,67,101,94,92,92,10,10,1,27,70,30,72,30,14,15,27,28,53,1,1,1,1,67,64,21,70,70,68,65,1,1,1,1,8,9,12,21,3,6,13,22,11,13,18,28,12,13,14,26,22,30,36,43,80,101,79,21,23,1,1,55,81,85,1,1,1,1,2,1,1,2,1,1,1,1,2,3,21,1,1,1,1,21,52,61,81,21,14,26,10,1,6,1,1,10,12,1,31,5,1,1,13,86,90,101,101,14,1,1,1,1,1,1,1,1,1,1,1,49,30,93,6,96,52,6,21,1,1,1,1,12,32,80,32,88,99,12,6,2,45,43,51,99,91,137,88,52,19,633,1,0,11,11,0,0,1
1069,1,20,1,1,1,5,14,45,70,78,7,24,48,73,88,55,66,64,69,47,72,58,91,78,64,69,96,51,78,58,19,46,68,69,81,21,86,16,33,34,31,31,78,76,56,41,55,47,85,82,81,54,44,45,2,2,4,13,2,8,14,40,3,10,33,81,10,14,27,61,50,92,100,100,32,61,80,99,101,101,51,1,101,1,1,1,101,101,2,2,2,2,2,1,2,2,2,2,1,2,3,4,27,14,22,35,11,21,25,43,28,10,10,14,91,17,14,36,96,24,22,11,36,68,53,79,71,33,27,93,90,33,62,33,27,83,92,37,4,61,7,67,89,51,59,58,42,68,37,58,13,95,26,89,96,33,39,86,40,94,94,33,15,11,39,61,38,108,92,116,72,73,23,648,1,0,11,11,0,0,1
1071,1,21,2,1,1,5,21,39,62,96,32,44,68,96,96,88,101,81,101,81,94,76,101,96,96,89,101,93,81,83,5,35,36,52,98,4,98,4,14,10,15,10,7,18,5,1,1,27,36,27,21,22,28,47,1,2,3,20,2,3,6,44,5,8,13,35,2,3,7,51,5,10,26,78,7,13,32,80,97,97,7,72,83,20,61,57,78,81,1,1,1,1,2,1,1,1,1,1,1,2,4,4,19,47,49,6,3,63,39,71,79,35,27,77,61,78,39,76,1,89,24,77,86,78,61,80,79,88,80,64,30,91,21,88,19,1,1,91,64,80,21,13,1,96,86,86,76,63,50,89,34,75,10,8,5,78,59,85,41,35,31,87,9,9,78,62,58,132,92,107,80,60,24,711,1,0,11,11,0,0,1
1073,1,18,2,1,1,5,6,11,16,26,11,21,31,36,86,81,11,21,71,76,21,51,91,99,71,91,101,81,96,71,91,91,51,41,91,11,96,6,21,81,16,86,96,11,81,6,11,16,81,71,81,36,31,26,1,6,8,11,3,9,31,81,16,26,31,21,11,21,41,71,31,41,81,101,21,31,76,101,101,96,6,1,6,1,91,51,101,101,2,1,2,2,2,1,1,2,1,1,1,1,3,4,101,11,6,2,1,5,81,41,21,11,9,11,10,91,96,11,101,1,31,61,81,51,101,6,1,96,71,96,101,21,1,91,71,96,101,21,101,96,11,76,11,101,81,86,21,81,31,101,71,11,6,1,3,21,51,31,16,11,21,61,7,20,81,80,70,132,115,227,122,95,21,970,1,0,11,11,0,0,1
1074,1,27,2,1,1,7,11,33,34,34,31,50,63,65,99,81,78,79,98,95,65,96,97,97,95,87,99,95,90,80,79,78,62,93,96,6,93,9,13,5,18,8,6,96,92,52,51,32,81,82,91,51,53,32,4,4,4,4,7,16,21,91,4,5,13,29,10,20,27,91,6,9,18,96,8,12,20,96,92,92,93,20,90,6,6,92,82,51,1,1,2,1,1,1,1,2,1,2,1,1,5,4,16,16,57,59,34,21,53,53,55,44,26,26,91,92,91,92,87,74,87,88,89,87,88,54,95,95,95,93,85,77,93,93,93,95,93,79,81,37,39,71,92,50,81,82,81,82,99,54,74,74,32,67,68,69,72,73,67,57,56,69,20,54,184,191,102,199,216,278,181,123,77,1147,1,0,11,11,0,0,1
1076,1,20,1,1,1,5,19,33,12,12,42,29,40,43,101,79,55,66,86,67,101,92,101,91,92,89,101,97,101,86,50,50,9,28,55,36,77,17,26,25,22,23,88,43,1,43,1,23,86,52,33,50,34,17,1,1,1,26,12,11,11,11,21,23,22,26,12,12,12,11,31,31,33,33,32,31,33,33,101,101,101,101,101,1,1,101,101,101,2,2,2,2,2,1,1,2,2,2,1,1,2,4,101,76,26,44,15,6,101,87,44,48,22,11,23,101,101,101,101,51,51,62,73,67,88,10,23,51,50,101,101,8,28,54,54,101,101,16,83,101,23,21,23,36,52,81,31,89,45,40,101,78,29,26,16,90,87,87,36,62,35,34,14,23,28,54,56,123,124,124,69,63,24,702,1,0,11,11,0,0,1
1077,1,26,2,1,1,5,31,71,101,101,16,31,71,101,75,49,101,81,91,71,21,52,101,91,31,32,81,49,91,52,10,31,1,16,71,11,91,31,51,51,51,51,91,91,51,21,21,21,91,92,52,18,18,17,1,1,1,11,1,1,1,31,11,31,51,76,11,16,21,31,21,31,61,101,21,31,61,101,81,81,81,11,11,1,1,12,91,92,2,1,2,1,1,1,1,1,1,2,1,1,4,4,11,6,1,1,1,1,21,16,11,11,6,4,1,82,83,101,101,21,41,80,80,88,91,12,1,30,50,101,101,12,1,30,51,101,101,11,1,1,1,1,1,1,50,54,51,80,79,31,11,30,1,1,11,71,76,76,49,32,31,70,5,5,33,64,40,82,85,124,73,75,25,611,1,0,11,11,0,0,1
1080,1,23,2,1,1,5,35,24,17,21,36,27,22,9,101,79,92,67,78,74,29,82,101,101,85,79,98,97,12,57,81,92,91,79,91,1,74,19,32,37,67,54,1,43,24,46,1,30,85,82,57,54,31,43,1,1,22,33,20,21,33,64,22,19,28,26,27,19,24,51,20,1,26,17,22,1,42,42,85,85,81,46,80,29,21,22,21,81,1,2,1,1,2,1,1,1,1,1,1,1,3,3,26,53,40,33,21,17,51,55,42,35,39,37,86,35,93,101,101,72,63,42,46,61,89,66,88,80,75,78,83,80,61,66,96,77,58,72,81,71,92,89,86,75,66,71,83,69,81,77,70,85,60,46,19,44,62,64,36,52,46,41,24,2,26,46,35,64,74,180,70,89,31,641,1,0,11,11,0,0,1
1083,1,18,1,1,1,5,51,81,81,81,71,81,83,84,73,83,58,75,81,90,58,89,78,66,77,73,82,74,79,43,84,84,64,76,90,12,81,21,66,41,61,41,86,41,21,32,20,30,87,41,35,35,26,23,1,1,5,10,12,19,26,34,6,9,13,24,16,21,34,51,24,34,45,94,36,49,58,93,84,84,86,84,89,10,51,72,78,90,1,1,2,1,2,1,2,2,1,1,1,1,5,4,81,71,27,17,10,19,85,64,52,35,29,36,37,33,71,23,90,48,56,55,85,89,92,53,84,79,84,89,101,87,62,73,86,82,101,65,81,84,39,71,88,72,81,79,80,78,85,85,54,62,18,61,53,50,81,86,61,73,71,60,20,2,69,169,85,72,98,92,213,55,21,770,1,0,11,11,0,0,1
1084,1,25,2,1,1,5,11,51,76,91,27,71,76,94,85,38,101,40,101,32,101,74,101,101,61,61,101,101,101,70,101,101,1,66,31,71,71,31,6,6,3,3,56,68,35,68,84,27,61,43,35,24,40,14,1,1,1,5,1,1,4,56,2,3,5,7,4,6,7,82,36,48,85,101,47,50,86,101,101,101,101,7,6,1,1,37,101,101,2,2,2,2,2,1,1,1,2,2,1,1,2,3,36,36,1,1,10,1,81,70,46,34,50,1,25,13,1,101,11,1,38,47,26,101,27,1,101,101,101,101,101,101,77,86,101,101,99,92,21,1,1,21,1,1,66,75,21,51,21,80,27,50,1,1,14,1,99,101,25,101,101,1,5,9,101,95,67,110,76,134,87,57,19,760,1,0,11,11,0,0,1
1086,1,19,1,1,1,5,14,32,49,66,18,28,34,68,101,66,66,72,89,57,101,77,101,66,87,81,98,82,33,53,85,59,25,35,67,28,45,45,73,64,60,73,43,24,56,82,83,61,70,71,71,79,76,51,7,4,4,70,1,22,26,64,15,15,25,22,10,18,24,39,10,21,32,51,10,21,41,70,57,101,101,31,49,31,32,63,101,101,1,1,1,2,2,1,1,1,1,1,1,1,4,4,101,60,34,14,9,9,101,81,56,21,13,17,7,79,101,101,101,38,36,25,62,34,101,33,29,81,101,101,101,24,1,77,101,101,101,27,31,43,40,101,101,43,30,23,27,54,79,71,70,78,29,62,87,35,56,79,54,78,72,35,8,3,31,54,39,143,70,105,53,45,19,570,1,0,11,11,0,0,1
1090,1,23,2,1,1,5,11,11,2,1,21,21,2,1,101,101,101,51,101,81,101,91,101,96,101,91,101,91,81,61,81,71,31,51,91,11,96,6,6,6,6,6,51,11,2,1,6,6,11,11,11,6,16,21,1,2,3,6,11,6,8,11,5,5,6,10,8,6,5,6,3,3,5,2,9,11,16,19,101,101,101,51,51,51,51,51,51,51,1,1,2,1,1,1,1,1,1,1,1,1,3,4,51,21,11,6,6,3,46,19,8,9,7,3,1,101,101,101,101,51,66,101,101,81,81,52,71,71,91,91,96,52,81,81,101,101,101,51,86,81,81,51,1,21,81,81,81,91,71,51,76,63,36,11,1,21,73,56,56,36,31,21,7,5,40,67,54,143,128,188,104,89,14,839,1,0,11,11,0,0,1
1101,1,24,1,1,1,7,17,60,1,89,87,91,67,65,62,40,81,37,76,55,83,43,64,82,50,70,92,50,89,59,75,39,75,93,87,16,70,37,66,52,67,41,36,76,56,37,60,77,40,64,51,86,59,73,45,70,44,64,15,29,20,21,58,48,66,29,60,37,27,50,25,51,59,33,56,40,77,39,101,101,1,1,67,1,51,73,101,72,1,1,1,1,1,1,1,2,1,2,1,2,3,3,64,33,60,41,70,37,65,42,64,72,74,53,72,59,53,70,66,48,75,67,45,67,76,54,74,64,75,53,80,64,72,46,70,85,53,72,64,51,70,84,45,70,57,29,76,36,65,85,75,48,67,87,73,65,83,47,66,50,62,53,24,3,34,45,18,47,43,59,40,156,32,501,1,0,11,11,0,0,1
1103,1,26,2,3,1,7,41,51,71,81,41,52,72,81,101,59,79,52,101,48,72,91,98,101,51,83,101,51,71,51,1,1,100,101,101,41,101,21,61,51,61,51,76,1,1,1,1,51,51,51,51,51,51,51,1,1,1,1,31,41,51,101,21,21,21,21,31,41,51,101,36,36,61,101,51,51,51,51,101,71,1,41,41,11,1,11,71,41,2,2,2,1,2,1,1,2,1,1,1,1,4,4,71,56,31,1,1,21,71,51,31,21,21,21,101,101,101,101,101,101,35,36,36,36,38,39,1,38,61,72,101,27,1,38,61,71,101,27,52,52,1,1,1,1,53,51,53,52,52,52,101,101,41,26,61,21,101,101,52,71,71,21,22,12,65,82,49,81,111,107,56,72,24,681,1,0,11,11,0,0,1
1105,1,29,2,1,1,7,81,91,96,96,66,76,81,81,92,64,34,19,101,87,101,96,101,76,101,81,101,96,101,91,1,1,101,76,91,11,96,6,1,1,1,1,1,41,61,11,1,71,6,41,31,26,11,71,2,3,5,6,6,6,16,61,3,4,6,6,6,6,21,71,11,26,51,101,11,26,51,101,100,101,6,3,1,1,1,16,86,66,2,2,1,2,2,2,2,1,2,2,1,4,4,4,6,96,91,76,11,101,41,81,91,66,16,81,1,21,81,1,1,81,16,36,76,81,1,81,101,66,51,101,101,1,101,101,51,101,101,1,26,76,1,71,41,1,101,50,24,88,64,1,21,101,1,81,101,1,41,81,21,81,101,6,4,14,47,53,75,107,149,145,70,58,20,742,1,0,11,11,0,0,1
1119,1,24,1,1,1,6,56,78,86,86,61,81,86,91,80,69,55,72,81,92,70,101,42,41,88,49,92,63,27,23,29,64,33,30,71,16,81,11,41,11,41,11,86,52,41,11,5,23,71,65,51,21,6,26,1,2,3,5,4,10,15,72,2,3,4,8,4,11,18,79,10,24,75,101,11,26,75,101,101,101,51,86,16,1,1,1,101,51,1,1,1,2,1,1,1,1,1,1,1,2,3,3,73,37,18,5,1,10,81,63,30,8,3,16,88,77,41,101,101,13,91,84,69,97,83,33,11,10,67,101,101,33,20,18,79,101,101,43,91,95,71,101,101,36,81,75,58,101,101,64,30,76,38,55,66,14,51,75,35,59,64,33,9,7,64,73,64,150,79,109,87,81,19,742,1,0,11,11,0,0,1
1122,1,24,2,1,1,5,11,16,21,21,16,21,26,26,71,41,51,41,81,41,101,91,101,101,91,86,101,91,101,101,81,81,1,6,91,11,96,6,11,26,11,26,31,101,1,6,1,51,41,81,21,21,11,51,1,1,1,2,1,1,1,2,1,1,2,3,1,1,1,4,1,1,11,61,2,3,26,81,101,101,1,101,101,51,1,101,101,101,1,1,2,1,2,1,1,1,1,2,1,1,5,5,71,101,1,41,6,2,61,101,51,61,1,2,76,41,1,41,1,1,31,11,21,11,1,1,1,1,1,101,101,51,1,1,1,101,101,51,1,21,1,71,11,1,51,91,11,101,41,21,81,101,1,51,81,76,71,101,31,101,81,21,20,12,72,60,111,125,201,301,131,146,36,1215,1,0,11,11,0,0,1
1124,1,24,2,1,1,5,51,86,96,96,51,86,96,96,74,71,67,68,59,56,25,87,97,92,47,50,60,75,91,83,55,58,15,43,91,11,91,11,71,71,71,71,11,101,91,91,91,91,91,91,51,91,91,91,1,6,8,26,4,8,16,41,6,11,21,36,4,8,16,41,16,26,46,101,16,26,46,101,97,86,6,32,19,5,18,64,72,9,2,2,2,2,1,1,1,2,1,1,1,2,3,3,11,86,66,51,52,46,78,79,52,50,53,47,73,27,36,97,99,44,72,72,72,97,96,72,52,61,54,99,99,71,53,58,54,100,100,67,52,61,31,50,101,81,78,71,69,83,97,72,66,82,61,77,86,58,73,83,70,78,83,57,18,10,37,49,59,123,81,101,63,58,22,621,1,0,11,11,0,0,1
1127,1,28,2,1,1,7,21,55,76,89,21,55,76,96,82,79,89,62,95,26,96,89,98,67,79,62,101,60,101,89,22,22,22,42,81,16,72,22,51,78,52,79,76,22,21,7,1,21,94,85,22,18,6,23,1,2,4,12,4,10,20,60,3,4,8,14,4,10,19,64,18,24,34,97,18,24,33,97,101,101,51,1,85,1,1,85,79,82,1,1,1,1,1,1,1,1,1,1,2,3,4,4,96,47,46,26,10,47,88,35,34,43,14,43,87,88,18,101,101,18,71,71,29,53,92,26,90,90,61,101,101,13,89,95,81,101,101,13,85,101,35,87,87,12,84,95,46,86,88,21,90,89,75,64,51,31,89,85,57,67,70,31,4,2,51,83,52,123,73,130,62,58,21,659,1,0,11,11,0,0,1
1131,1,21,1,1,1,5,26,91,91,101,26,53,88,101,101,51,26,28,40,56,61,82,101,101,51,39,46,58,79,78,101,101,34,17,84,17,87,23,67,85,74,85,101,80,31,21,1,21,101,62,50,14,16,40,1,1,1,1,1,14,19,53,6,15,15,37,4,14,24,52,1,9,19,48,10,21,35,50,101,101,53,101,101,53,59,56,101,101,2,1,2,1,2,1,1,1,1,1,1,1,4,3,84,84,1,1,1,1,101,92,48,17,1,12,101,21,101,66,101,51,97,96,96,101,101,51,101,101,101,101,101,21,101,101,101,101,101,64,101,101,1,101,49,48,101,101,56,93,74,87,101,101,51,101,101,70,100,101,76,101,101,79,7,10,45,51,54,86,63,119,74,55,29,593,1,0,11,11,0,0,1
1140,1,19,1,1,1,5,21,36,41,61,26,41,46,66,101,91,79,65,83,77,101,89,96,86,72,78,96,91,92,76,61,51,31,45,91,6,91,6,27,27,27,27,76,66,51,31,31,31,81,71,61,41,41,41,1,1,1,2,1,1,1,41,1,2,2,21,6,6,7,51,1,1,11,71,3,6,13,76,76,101,51,15,94,17,51,51,78,94,1,1,2,1,2,1,2,1,1,1,1,1,4,4,85,51,31,16,16,11,87,70,53,34,17,11,21,71,82,89,101,41,31,61,81,71,96,21,71,73,73,92,98,43,61,71,86,76,101,26,51,32,18,56,48,71,48,79,58,74,84,71,96,91,76,53,83,71,86,92,78,73,93,73,17,11,128,121,104,167,192,208,596,90,31,1078,1,0,11,11,0,0,1
1144,1,23,2,1,1,3,31,81,94,94,48,91,101,101,101,94,101,64,101,90,101,101,101,95,101,91,101,92,46,86,19,64,1,38,88,17,76,30,1,1,20,18,73,1,1,14,1,31,83,87,48,31,17,40,1,1,4,5,1,1,17,89,20,36,59,82,22,37,52,95,1,1,12,52,9,16,20,55,101,101,51,101,51,70,1,1,101,72,1,1,1,1,1,1,1,1,1,1,1,1,4,4,28,1,1,1,1,10,79,87,67,41,24,28,1,1,1,50,101,54,20,33,73,59,74,69,1,1,1,86,72,30,1,1,1,86,101,28,1,1,1,1,1,31,67,78,33,89,90,38,62,28,19,1,7,83,90,97,68,63,77,55,27,10,50,63,66,98,90,127,74,76,18,699,1,0,11,11,0,0,1
1156,1,21,1,1,1,5,61,71,71,71,66,76,76,76,101,101,33,24,80,92,100,98,101,101,79,58,80,86,63,40,27,23,23,65,46,21,41,36,81,81,81,81,76,61,31,41,21,41,81,81,56,41,21,41,1,1,1,1,11,11,31,81,26,46,46,50,51,51,51,51,61,71,81,101,61,71,91,101,90,92,60,51,50,49,29,80,101,99,2,1,1,2,1,1,2,2,2,1,1,3,4,4,91,91,21,33,13,49,96,96,43,60,27,56,24,46,21,89,101,62,23,27,13,81,100,56,27,93,88,91,101,52,17,60,73,92,100,63,37,94,13,101,101,41,31,75,78,91,101,55,99,99,18,100,100,52,98,99,89,89,91,68,27,18,60,74,95,137,70,109,62,85,20,757,1,0,11,11,0,0,1
1163,1,37,1,1,1,3,66,78,87,89,70,79,87,89,94,5,86,4,101,6,101,10,101,91,1,87,101,87,7,9,92,13,53,3,40,89,65,27,51,42,71,61,101,1,1,1,1,1,101,85,84,85,81,93,1,1,3,51,6,7,16,72,11,15,41,52,6,7,16,72,17,26,51,100,17,26,51,100,86,97,24,6,49,1,7,72,64,4,2,2,2,2,2,1,2,2,2,2,1,2,3,4,101,7,1,5,1,46,101,101,96,101,93,101,97,101,101,101,101,101,1,1,1,1,1,1,12,23,79,90,101,30,82,31,51,93,101,85,68,9,1,5,1,101,34,101,79,78,67,94,77,23,1,4,1,1,78,91,16,86,84,43,5,12,58,51,40,152,60,121,87,81,18,685,1,0,11,11,0,0,1
